Title,Power,Type,Time,LocationLat,LocationLon
Heilongjiang Yilan Laopingtuo wind farm,48,Wind,2015,46.1801,129.454
Shanxi Shuocheng Limin wind farm,50,Wind,2011,39.6917,112.7375
Inner Mongolia Damao Banner Bailingmiao Windpower Heating Project,50,Wind,2017,43.2443,114.3252
Heilongjiang Longjiang Xingshan wind farm,50,Wind,2016,47.3912,123.4568
Shanxi Pinglu Xiashuitou wind farm,100,Wind,2020,39.569,112.1952
Bothe wind farm,200,Wind,2015,17.7955,74.4064
Sichuan Renhe Taoshuping wind farm,50,Wind,2016,26.2828,101.8197
Jiangsu Sheyang Souithern Area H2 Offshore wind farm,302,Wind,2021,33.5943,121.162
Zhejiang Yuhuan Damaiyu wind farm,50,Wind,2015,28.0781,121.1934
Xinjiang Qitai Beitashan Pasture Farm (Zhejiang Energy) wind farm,99,Wind,2020,44.4254,89.8779
Shaanxi Jingbian Dongkeng Sishilipu wind farm,50,Wind,2017,37.4828,108.8044
Shandong Rizhao Juxian Donghong wind farm,49,Wind,2014,35.9454,118.9074
Kuju wind farm,11,Wind,2005,33.2774,131.069
Hebei Zhangbei Lijiaying wind farm,50,Wind,2011,41.0866,114.6477
Henan Ruzhou Shengou wind farm,50,Wind,2021,34.0001,114.0001
Gansu Guazhou Qiaowan Number 3 North wind farm,100,Wind,2011,40.6306,96.9498
Inner Mongolia Tongliao Huolinhe (Beijing Energy) wind farm,50,Wind,2009,45.4653,119.4057
Hunan Xupu Zijingshan wind farm,50,Wind,2019,27.6662,111.7487
Ningxia Yanchi Wanglejing Sunjialou wind farm,49,Wind,2017,37.8666,107.125
Vidatamunai wind farm,10,Wind,2010,8.0567,79.8058
Guangdong Huidong Dongshan Haihuangbu wind farm,50,Wind,2016,23.1358,113.1983
Shandong Rongcheng (Guohua) wind farm,50,Wind,2011,37.5005,122.1179
Jiangxi Yudu Pingshan wind farm,39,Wind,2014,25.7035,115.4146
Xinjiang Mulei Laojunmiao 4 wind farm,200,Wind,2020,43.8318,90.2871
Inner Mongolia Songshan Caijiagou wind farm,50,Wind,2011,42.4168,118.0117
Jiangxi Tonggu Taiyangling wind farm,40,Wind,2017,28.4637,114.411
Fujian Fuqing Shapu (Huadian) wind farm,30,Wind,2011,25.3913,119.5301
Shaanxi Xunyi (Huadian) wind farm,50,Wind,2020,35.1201,108.346
Hebei Zhangbei Zhongquan wind farm,100,Wind,2021,41.3667,115.2001
Sichuan Yanyuan Xiaogaoshan wind farm,48,Wind,2020,27.5978,101.5564
Shanxi Lanxian Hekou wind farm,50,Wind,2019,38.5278,111.6865
Gansu Gaotai Beibutan 200 MW (Shanghai Electric) wind farm,200,Wind,2023,39.3835,99.8224
Liaoning Jinzhou Baishi wind farm,30,Wind,2013,40.9583,121.1056
Gansu Guazhou Anxi Xiangyang wind farm,50,Wind,2009,40.6381,95.6564
Poly wind farm,24,Wind,2016,13.5996,78.5303
Soma (Polat) wind farm,32,Wind,2020,39.256,27.7991
Hebei Yuxian Laoyemiaoliang wind farm,50,Wind,2017,39.831,114.9301
Inner Mongolia Zhengxiangbai Banner (Huadian) wind farm,102,Wind,2021,42.291,115.0161
Ningxia Lingwu Ningdong (Beijing Energy) wind farm,50,Wind,2013,37.718,106.5912
Inner Mongola Kezuozhong Banner Zhurihe Power Export wind farm,499,Wind,2023,43.2443,114.3252
Guizhou Hezhang Zhuzhi wind farm,48,Wind,2020,27.1332,104.7306
Jiangxi Jiujiang Taoyuan (China Resources) wind farm,48,Wind,2016,29.5105,115.5658
Jiangsu Tongshan wind farm,48,Wind,2017,34.4919,117.267
Manvi wind farm,44,Wind,2015,15.99612881,77.04748391
Guangxi Bobai Maziling wind farm,50,Wind,2018,24.0001,109.0001
Jiangsu Baoying Guangyanghu wind farm,101,Wind,2020,33.0001,120.0001
Qinghai Haiyan (State Power Investment) Distributed wind farm,20,Wind,2021,36.8832,101.0039
Kluet wind farm,10,Wind,2013,3.0503014,97.33
Ningxia Haiyuan Caowa wind farm,50,Wind,2014,36.4471,105.7828
Sichuan Chaotian Fangdiping wind farm,30,Wind,2013,32.535,105.7497
Kalimantan wind farm,30,Wind,2023,0.7045,114.35
Inner Mongolia Zhengxiangbai Banner 200 MW Power Export (Fengsheng) wind farm,201,Wind,2020,42.291,115.0161
Taichung wind farm,46,Wind,2008,24.39266328,120.5886638
Soma (Polat) wind farm,51,Wind,2015,39.256,27.7991
Cerit wind farm,58,Wind,2018,37.7242,37.2992
Ningxia Qingtongxia Niushoushan (Guodian) wind farm,50,Wind,2012,37.7922,106.0161
Yunnan Luxi Xiaohaizi wind farm,48,Wind,2015,24.4833,103.8667
Gansu Yongdeng Pingcheng wind farm,45,Wind,2021,36.966,103.3553
Fujeij wind farm,89,Wind,2019,30.5604,35.63
Hebei Huanghua Derun wind farm,100,Wind,2017,39.0001,116.0001
Hunan Chengbu Wutuan wind farm,26,Wind,2018,27.6662,111.7487
Inner Mongolia Damao Banner Bayin 2 wind farm,201,Wind,2016,41.6833,109.7667
Shandong Bozhong A Offshore wind farm,501,Wind,2022,38.3313,118.6288
Hebei Zhangbei (Ruiqi) wind farm,50,Wind,2022,41.249,114.6125
Anhui Guzhen Julong wind farm,50,Wind,2021,32.0001,117.0001
Maniyachi wind farm,252,Wind,2019,10.3261,77.9851
Inner Mongolia Alashanyou Banner (Bayin) wind farm,200,Wind,2023,40.2678,104.5181
Shandong Muping Gaoling Fuding wind farm,48,Wind,2017,36.0001,119.0001
Shandong Yishui Tangwangshan wind farm,20,Wind,2011,35.9083,118.6333
Hebei Zhangjiakou Ximalin wind farm,50,Wind,2021,40.8814,116.0921
Kasatori wind farm,18,Wind,2010,34.7016,136.2762
Inner Mongolia Chayouzhong Banner Huitengxile (Huadian) wind farm,100,Wind,2006,41.1833,112.5833
Vinjalpur (Renew) wind farm,12,Wind,2015,22.4697,70.0152
Liaoning Kangping Xintun wind farm,50,Wind,2018,42.5478,123.1191
Jeju Sangmyung Wind Power,21,Wind,2016,33.3451,126.2924
Guangdong Yangdong Dalongding wind farm,50,Wind,2014,23.1358,113.1983
Inner Mongolia Wulatezhong Banner (China Resources) wind farm,100,Wind,2023,43.2443,114.3252
Xinjiang Hami Balikun Santanghu (Dongfang Minsheng) wind farm,50,Wind,2016,44.1698,93.258
Chaiyaphum (ECGO) wind farm,80,Wind,2016,15.5992,101.51
Baeksu wind farm,40,Wind,2015,36.6384,127.6961
Inner Mongolia Wulatezhong Banner Chuanjing (Luneng/State Grid) wind farm,50,Wind,2009,41.9878,107.9239
Shandong Jinan Pingyin (CNOOC) wind farm,44,Wind,2017,36.1774,116.4701
Guangdong Yangjiang Dongping wind farm,50,Wind,2012,21.7975,112.2652
Hebei Kangbao Wohushi wind farm,300,Wind,2020,41.9835,114.8226
Henan Shanxian Lingnan wind farm,50,Wind,2020,34.0001,114.0001
Belen wind farm,12,Wind,2012,36.4864,36.1891
Hebei Laoting Daqinghe wind farm,50,Wind,2011,39.2494,118.8306
Xinjiang Dabancheng Chaiwopu wind farm,50,Wind,2014,43.4744,88.1076
Ningxia Zhongwei Xiangshan (State Power Investment) wind farm,50,Wind,2011,37.2083,105.3083
Anhui Mengcheng Xiaojian wind farm,100,Wind,2020,32.0001,117.0001
Hunan Tongdao Sanshengpo wind farm,48,Wind,2022,26.0833,109.225
Xinjiang Hami Naomaohu (Tianrun) wind farm,50,Wind,2015,43.7543,94.6803
Hebei Zhangbei Great Wall wind farm,50,Wind,2011,41.055,114.743
Liaoning Fuxin Fuxi Zhalanshan wind farm,50,Wind,2012,42.1046,121.128
Zhejiang Pan'An Twenty-Four Jian Weixinxiang wind farm,16,Wind,2015,28.9492,120.6639
Shaanxi Fengxian Matoutan wind farm,50,Wind,2013,34.173,106.9733
Huaneng Yingkou Thermal Power Plant Distributed wind farm,12,Wind,2019,40.578892,122.197089
Shandong Qixia Bingshan wind farm,50,Wind,2014,37.3591,120.6144
Inner Mongolia Guyang Huaishuo (Hongjing) wind farm,50,Wind,2020,43.2443,114.3252
Shanxi Youyu Dingjiayao (Datang) wind farm,50,Wind,2020,37.0001,112.0001
Zhejiang Cangnan 4 Offshore wind farm,400,Wind,2022,27.275,120.9667
Gansu Yongchang Huangmaopo wind farm,50,Wind,2014,38.411,101.6282
Aoyama-Kogen wind farm,15,Wind,2003,34.7114,136.2925
Xinjiang Dabancheng (China Guangdong Nuclear) wind farm,50,Wind,2013,43.533,87.9961
Shandong Weifang Shouguang wind farm,50,Wind,2008,37.2482,118.9991
Hebei Zhangbei (Bode Shenlong) wind farm,50,Wind,2013,40.8814,116.0921
Heilongjiang Mishan Linchang Liumao wind farm,50,Wind,2011,45.4233,132.0585
Soma (Bilgin) wind farm,30,Wind,2016,39.2684,27.6162
Shanxi Hejin Fancunzhen (Yuhua) wind farm,50,Wind,2020,35.7034,110.6478
Kitanosawa wind farm,12,Wind,2007,41.3696,141.4278
Anhui Lingbi Chaoyang wind farm,37,Wind,2017,32.0001,117.0001
Jiangsu Sheyang (Datang) wind farm,48,Wind,2020,31.3068,114.9973
Kagoshima wind farm,14,Wind,2010,31.2693,130.6248
Shanxi Heshun (Longyuan) wind farm,60,Wind,2020,37.0001,112.0001
Ningxia Lingwu Huasheng wind farm,50,Wind,2015,37.6004,106.4469
Phong Nguyen wind farm,48,Wind,2021,16.6724,107.15
Shandong Pingyuan (Ruifeng) wind farm,50,Wind,2021,37.0405,116.4018
Inner Mongolia Manzhouli Donghu wind farm,50,Wind,2011,49.5518,117.605
Henan Mianchi Shiquan wind farm,48,Wind,2017,34.0001,114.0001
Kuyucak wind farm,12,Wind,2015,39.3081,27.935
Heilongjiang Fangzheng Tuanjie Unsubsidized wind farm,50,Wind,2021,45.7281,128.6083
Fujian Fuqing Zeqi wind farm,48,Wind,2012,25.4708,119.4778
Shandong Haiyang Pileishan wind farm,110,Wind,2018,36.9417,121.1333
Shandong Dongying Hekou (Guohua) wind farm,50,Wind,2014,38.0732,118.3176
Amba (Renew) wind farm,52,Wind,2017,23.333,75.0357
Hunan Xiangtan Baishizhen Distributed wind farm,48,Wind,2022,27.6662,111.7487
Havran wind farm,12,Wind,2019,39.5198,27.1398
Hebei Weichang Shanyuan wind farm,50,Wind,2012,42.5544,117.7408
Xinjiang Qitai Beitashan (Xinyou) wind farm,50,Wind,2021,44.0641,90.059
Inner Mongolia Wulatehou Banner Wuliji (Guodian) wind farm,50,Wind,2012,41.5333,106.4167
Anhui Feixi Lianhuashan wind farm,26,Wind,2016,31.7221,116.8077
Jilin Tongyu (Huaneng) Concession wind farm,100,Wind,2009,44.7139,122.1465
Tirunelvelli (SRF) wind farm,14,Wind,2008,10.9094,78.3665
VPL 1 nearshore wind power plant,30,Wind,2021,10.1417,106.93
Shandong Muping Jianggezhuang wind farm,50,Wind,2012,36.0001,119.0001
Vinh Châu wind farm,29,Wind,2020,9.3239,105.98
Liaoning Zhangwu Dalintai wind farm,48,Wind,2019,42.2585,122.3754
Kirkagaç wind farm,46,Wind,2016,39.0676,27.6567
Shandong Linshu Yushan wind farm,48,Wind,2015,34.9667,118.7833
Guangxi Xing'An Yanguan wind farm,50,Wind,2020,24.0001,109.0001
Xinjiang Hami Balikun Santanghu (Guodian/13Th Corps) wind farm,50,Wind,2012,42.4805,85.4633
Yunnan Eryuan Ganhaizi wind farm,40,Wind,2011,26.1572,100.1017
Gansu Subei Mazongshan (China Energy Conservation) wind farm,50,Wind,2022,41.8101,97.0287
Guangxi Cangwu Liubao wind farm,50,Wind,2020,24.0001,109.0001
Yunnan Qujing Fuyuan Guangliangzi wind farm,48,Wind,2017,25.9179,104.3724
Gansu Anding Gaofeng Distributed wind farm,25,Wind,2021,35.4642,104.3443
Xinjiang Hami Balikun Santanghu Third Area D wind farm,100,Wind,2015,42.4805,85.4633
Shichinohe Towada wind farm,34,Wind,2021,40.7447,141.1584
Inner Mongolia Huade (China Offshore Oil) wind farm,50,Wind,2010,41.9208,113.9554
Liaoning Kangping Fangjia wind farm,50,Wind,2011,42.6064,123.2658
Anhui Hanshan Meishan wind farm,48,Wind,2016,32.0001,117.0001
Gangwon wind farm,50,Wind,2006,37.7314,128.7443
Shanxi Hunyuan Mimazongliang wind farm,50,Wind,2013,39.6581,113.9174
Shanxi Hunyuan Guan'Erxiang wind farm,100,Wind,2016,39.4804,113.5736
Jiangxi Jiujiang Taoyuan wind farm,36,Wind,2019,29.5092,115.5638
Jiangsu Gaoyou Longqiu wind farm,50,Wind,2020,33.0001,120.0001
Liaoning Kangping Furaoshan wind farm,50,Wind,2008,42.6201,123.2265
Shanxi Yuanping Duanjiapu wind farm,50,Wind,2014,39.0889,112.675
Shanghai Fengxian Haiwan Expansion wind farm,15,Wind,2012,30.784076,121.809245
Yunnan Yuxi Huaning Dayakou wind farm,40,Wind,2017,24.196,102.9204
Hunan Xintian Linjiayuan wind farm,50,Wind,2020,25.9069,112.2002
Inner Mongolia Xilinhaote Huitengliang (Guotai) wind farm,50,Wind,2009,43.4961,116.225
Jilin Shuangliao Xinfeng wind farm,50,Wind,2010,43.9064,123.7819
Henan Huaxian Zaocun wind farm,300,Wind,2020,34.0001,114.0001
Shandong Chengwu Dongyuhe wind farm,50,Wind,2020,36.0001,119.0001
Shanxi Heshun Qilingou wind farm,200,Wind,2019,37.3761,113.2445
Shandong Penglai Daliuhuang (Huaneng) wind farm,50,Wind,2016,36.0001,119.0001
Hebei Zhangjiakou Chabei wind farm,100,Wind,2011,41.4569,114.8158
Lạc Hòa wind farm,124,Wind,2023,9.3686,106.07
Hunan Lanshan Shilichong wind farm,50,Wind,2019,27.6662,111.7487
Shaanxi Jingbian Yuanliangshan wind farm,50,Wind,2013,37.4328,109.0423
Ningxia Zhongwei Xiangshan (State Power Investment) wind farm,50,Wind,2011,37.1368,105.3339
Jilin Qian'An Caizixiang wind farm,50,Wind,2011,44.8957,123.7324
Jilin Qian'an Power Export (China Energy Investment) wind farm,500,Wind,2022,45.0046,124.0292
Sihu wind farm,28,Wind,2010,23.64611166,120.1486684
Hunan Chengbu (Xiangtan Electric) wind farm,48,Wind,2021,27.6662,111.7487
Guangxi Lingchuan Lantian wind farm,50,Wind,2020,25.4678,110.3903
Guizhou Weining Guijiaying wind farm,50,Wind,2012,26.787,104.071
Xinjiang Dabancheng (Huadian) wind farm,50,Wind,2015,43.5626,88.1317
Inner Mongolia Shangdu Changshengliang (Shangdu County Kezhi Huayun) wind farm,50,Wind,2015,43.2443,114.3252
Inner Mongolia Chifeng Alukeerqin Banner Talinhua wind farm,100,Wind,2017,43.2443,114.3252
Jiangsu Binhai North Area H1 Offshore wind farm,100,Wind,2016,34.2288,120.2852
Guishan Offshore wind farm,120,Wind,2018,22.1053,113.7132
Liaoning Huludao Yuejiatun wind farm,48,Wind,2020,41.1099,120.9287
"Liaoning Wafangdian Zhenhai ""Grid-Friendly"" Wind Farm Demonstration Project",100,Wind,2020,40.9975,122.9955
Guizhou Hezhang Dashanping wind farm,48,Wind,2021,27.2612,104.5286
Shanxi Yuxian Xiyanzhen (Guangdong Energy) wind farm,100,Wind,2023,38.1862,113.0806
Henan Nanzhao Huilonggou wind farm,50,Wind,2020,33.5301,112.3974
Fujian Putian Houhai wind farm,48,Wind,2012,25.304884,119.196428
Qinghai Xitieshan (Qinghai Huajun New Energy) wind farm,50,Wind,2019,37.3175,95.5533
Liaoning Kangping Haoguan wind farm,50,Wind,2011,42.6489,123.4745
Jilin Qian'An Tengzi wind farm,50,Wind,2014,45.1125,124.1097
Ningxia Qingtongxia Helanshan Number 1 (Tianjing Shenzhou) wind farm,31,Wind,2007,38.1833,105.7667
Liaoning Wafangdian Zhaotun wind farm,48,Wind,2013,39.925,122.0025
Guangdong Yunfu Luoding Yapoji wind farm,39,Wind,2013,22.6222,111.1872
"Shanxi Shenchi Moshishan, Yijing wind farm",50,Wind,2020,37.0001,112.0001
Hubei Lichuan Yuanbao wind farm,50,Wind,2019,30.2341,109.0137
Taichung Port wind farm,36,Wind,2005,24.3044,120.5441
Jilin Da'an Honggangzi wind farm,48,Wind,2012,45.6161,123.9419
Hebei Chongli Hydrogen Project wind farm,100,Wind,2022,40.8814,116.0921
Ningxia Tongxin (Three Gorges) wind farm,50,Wind,2020,37.7718,107.5132
Guizhou Pingtang Gudong wind farm,65,Wind,2023,25.9515,107.1876
Qinghai Golmud Ruixinda wind farm,50,Wind,2019,37.3334,94.219
Henan Lankao Dongbatou wind farm,48,Wind,2020,34.0001,114.0001
Inner Mongolia Chifeng Wutaohai (Huifeng) wind farm,50,Wind,2008,42.6475,117.8287
Welturi wind farm,25,Wind,2014,19.059,75.068
Xinjiang Altai Guaranteed Off-take (State Power Investment) wind farm,250,Wind,2023,47.4459,85.8767
Trung Nam wind farm,64,Wind,2019,11.68399475,109.03
Orites wind farm,82,Wind,2011,34.7395,32.6574
Zhejiang Shengsi 2 Offshore wind farm,400,Wind,2021,30.619,122.0884
Ellutala wind farm,32,Wind,2016,14.6562,77.9462
Inner Mongolia Zhengxiangbai Banner Wuningbatu (Haizhuang) wind farm,51,Wind,2017,42.4644,114.7101
Xinjiang Hami Yandun 8 Area C wind farm,200,Wind,2016,42.1258,93.9954
Qinghai Dulan Nuomuhong Dagele Hedong wind farm,50,Wind,2017,36.4343,96.4563
Inner Mongolia Sunitezuo Banner Bayanhangggai High Voltage Power Export (Fengding) wind farm,300,Wind,2021,43.9304,116.0415
Jiangsu Xuyi (Jiuji) Low Wind Speed Demonstration wind farm,100,Wind,2015,32.885,118.3319
Xinjiang Bozhou Alashankou (Guodian) wind farm,50,Wind,2011,45.148,82.6482
Adapazari wind farm,85,Wind,2021,40.507,30.543
Heilongjiang Qitaihe Wanlong wind farm,46,Wind,2015,45.7941,131.1224
Jiangsu Binhai (Datang) Offshore wind farm,302,Wind,2019,34.2288,120.2852
Hunan Chenzhou Luhejin wind farm,48,Wind,2012,25.4422,112.7019
Yunnan Luxi Liziqing wind farm,50,Wind,2013,24.535,103.764
Karakurt wind farm,11,Wind,2007,39.1007,27.8216
Inner Mongolia Ningcheng Maijiazi wind farm,49,Wind,2014,41.7867,118.7431
Hebei Chongli Qingsanying wind farm,49,Wind,2009,41.1897,115.3292
Pollupalai wind farm,10,Wind,2012,9.5676,80.3422
Shanxi Kelan Niuniangou wind farm,50,Wind,2020,37.0001,112.0001
Hubei Jingmen Lixi wind farm,48,Wind,2019,31.2449,112.0734
Jiangxi Duchang Jishanhu wind farm,30,Wind,2008,29.2533,116.1589
Hubei Qianjiang Heyu wind farm,50,Wind,2022,30.5202,114.3567
Hunan Zixing Bamianshan wind farm,50,Wind,2020,27.6662,111.7487
Hebei Cangxian (Jieyuan) wind farm,100,Wind,2019,39.0001,116.0001
Thăng Long Offshore wind farm,600,Wind,2023,10.68664513,108.02
Inner Mongolia Power Export Tongliao (State Power Investment) wind farm,500,Wind,2023,44.1628,121.682
Arzu wind farm,11,Wind,2018,40.9331,35.5363
Xinjiang Hami Jingxia 2 Area C wind farm,100,Wind,2019,42.075,94.3501
Anhui Datang Huainan wind farm,50,Wind,2020,32.7707,116.6162
Henan Shanxian Shiziping wind farm,48,Wind,2020,34.0001,114.0001
Yunnan Shilin Zhiguoshan wind farm,50,Wind,2011,24.7632,103.6297
Henan Fugou Caoli Distributed wind farm,20,Wind,2018,34.1926,114.3466
Hebei Yuxian Mingpu wind farm,50,Wind,2016,39.6319,114.6735
Guangxi Xingye Long'an wind farm,50,Wind,2020,22.7348,109.8695
Anhui Suixi Xinfeng wind farm,50,Wind,2023,33.3628,116.8546
Nipaniya (Renew) wind farm,40,Wind,2016,24.2147,75.5384
Jilin Da'an Haituo wind farm,50,Wind,2013,45.2011,123.7697
Liaoning Dalian Power Plant distributed wind farm,15,Wind,2021,39.0139,121.7232
Hebei Weichang Huangtuliang wind farm,50,Wind,2014,42.5235,117.8356
Jiangsu Rudong (Longyuan) Intertidal Zone Demonstration wind farm,54,Wind,2012,32.5513,121.1965
Bergama (Bilgin) wind farm,30,Wind,2016,38.9294,27.1938
Shandong Laizhou (Dongyuan) wind farm,48,Wind,2009,37.1111,119.6292
Hunan Xiangxiang Baozhong Mountain wind farm,50,Wind,2019,27.8253,112.2391
Shanxi Pinglu Wolongdong wind farm,150,Wind,2016,24.788,112.1941
Anhui Quanjiao Shipei wind farm,50,Wind,2016,32.1812,117.9576
Gansu Jingtai Machangshan wind farm,50,Wind,2011,37.0396,104.0866
Shandong Dongying Hekou (Guohua) wind farm,50,Wind,2014,38.0666,118.3177
Henan Xinyang Huojia wind farm,40,Wind,2020,35.143,113.5577
Guizhou Longli Dapingzi wind farm,48,Wind,2013,26.3947,106.9622
Guangxi Yulin Tiantangding wind farm,80,Wind,2020,22.5863,110.3376
Hebei Fengning Guandaoliang wind farm,48,Wind,2019,41.7901,116.4198
Makat wind farm,48,Wind,2023,47.6441,53.3302
Tiwari wind farm,15,Wind,2008,26.5288,72.8798
Gansu Guazhou Ganhekou South Demonstration wind farm,48,Wind,2014,40.6969,95.2453
Heilongjiang Huachuan Sujiadian wind farm,50,Wind,2011,46.875,130.7501
Shandong Zhaoyuan (Longjun) wind farm,50,Wind,2012,37.4194,120.2381
Guizhou Weining Meihuashan wind farm,50,Wind,2015,26.6812,104.6556
Jilin Zhenlai Heiyupao wind farm,50,Wind,2011,44.7129,122.5089
Jangi (Powerica) wind farm,22,Wind,2011,23.2478,70.5948
Shanxi Shilou Longjiao wind farm,48,Wind,2018,37.0001,112.0001
Hubei Yiling Bailihuang wind farm,50,Wind,2015,30.9436,111.5171
Jilin Da'an Haituo wind farm,50,Wind,2013,45.2737,123.7123
Guizhou Panxian Changshanqing wind farm,16,Wind,2015,26.9262,104.8643
Guangdong Lianshan Furongshan wind farm,50,Wind,2023,24.681,111.994
Liaoning Chaoyang Jianping Shiyingzi wind farm,49,Wind,2012,41.9108,119.8833
Kirazli (Türkerler) wind farm,19,Wind,2020,38.0943,28.423
Xinjiang Hami Jingxia 6 Area B wind farm,200,Wind,2016,41.9619,94.8033
Shanxi Pingshun Yanggao wind farm,49,Wind,2019,36.0305,113.5639
Jilin Tongyu Xinhua (Huaneng) wind farm,50,Wind,2016,44.5458,122.8792
Anhui Xiaoxian Guanshan wind farm,48,Wind,2013,32.5747,118.4993
Shandong Lingcheng Yidukou wind farm,50,Wind,2020,36.0001,119.0001
Inner Mongolia Alashanzuo Banner Helanshan (Hanasi) wind farm,200,Wind,2017,43.2443,114.3252
Henan Changyuan Yuneng wind farm,100,Wind,2020,34.0001,114.001
Jilin Baicheng Chaganhaote wind farm,30,Wind,2007,45.8974,120.3672
Jilin Qian'An Unsubsizied (Jilin Jineng) wind farm,100,Wind,2021,45.1747,123.9541
Guangxi Fuchuan Changguang wind farm,40,Wind,2018,25.059,111.3268
Inner Mongolia Abaga Banner Bieligutai 3 (Shanghai Electric) wind farm,50,Wind,2020,43.3255,115.6471
Dohoku wind farm,60,Wind,2023,43.1773,140.9389
Phuong Mai 3 wind farm,21,Wind,2020,13.9176,109.25
Fujian Putian Shijing wind farm,14,Wind,2012,25.1965,119.2717
Sichuan Guangyuan Lizhou District Liangshuiquan wind farm,36,Wind,2017,32.4997,105.8117
Fujian Fuqing Haitan Straits Offshore wind farm,299,Wind,2021,25.5361,119.6158
Shanxi Pinglu Hongshimao wind farm,150,Wind,2015,39.5072,112.5861
Inner Mongolia Kezuozhong Banner Xibaiyin wind farm,50,Wind,2011,44.2261,121.4401
Hebei Weichang (Hongsong) wind farm,50,Wind,2006,42.5833,117.6667
Meryem (Türkerler) wind farm,11,Wind,2020,40.1984,30.0643
Jilin Dehui Tiebei distributed wind farm,20,Wind,2023,44.1298,125.4715
Qinghai Dulan Jinshuikouxi wind farm,50,Wind,2017,36.3246,96.3387
Xinjiang Santanghu (Hamihai New Energy) wind farm,50,Wind,2018,44.2601,92.8174
Sichuan Ningnan Lüyintang wind farm,50,Wind,2017,26.4753,102.7504
Khageshri wind farm,198,Wind,2017,21.7502,69.9694
Xinjiang Urumqi Dabancheng Second (Longyuan) wind farm,26,Wind,2010,42.4805,85.4633
Xinjiang Mulei Laojunmiao (State Power Investment) wind farm,200,Wind,2020,43.8318,90.2871
Düzova wind farm,11,Wind,2014,39.0416,27.0291
Xinjiang Dabancheng (Longyuan) wind farm,50,Wind,2012,43.4678,88.1546
Yunnan Ninglang Huomuliang wind farm,49.5,Wind,2020,27.3156,100.7613
Inner Mongolia Zhalute Banner Bao'An wind farm,300,Wind,2021,43.2443,114.3252
Liaoning Beipiao Beitazi wind farm,50,Wind,2009,42.2401,120.8957
Xinjiang Tokexun Xiaocaohu No.1 (Huadian) wind farm,50,Wind,2015,43.0792,88.6028
Anhui Xuanzhou Nanyihu wind farm,50,Wind,2014,31.1872,118.8913
Qinghai Gonghe Qieji (Three Gorges) wind farm,100,Wind,2020,36.3149,99.6815
Shaanxi Yuyang Liuganhe wind farm,50,Wind,2020,38.2858,109.9148
Xinjiang Hami Balikun Santanghu (Longyuan) wind farm,50,Wind,2013,44.175,93.1333
Hebei Huanghua Nanpaihe wind farm,99,Wind,2016,38.5684,117.1743
Guangdong Yangjiang Shaba (Guangdong Energy) Offshore wind farm,302,Wind,2021,21.358,111.6085
Jilin Tongyu Liangjingzi wind farm,400,Wind,2021,42.9995,125.9816
Kurtini wind farm,14,Wind,2018,36.3519,33.5105
Gansu Wushan Yanghe Distributed wind farm,45,Wind,2021,34.721,104.8994
Shanxi Wutai Huanghualiang wind farm,62,Wind,2018,38.7748,113.5086
Inner Mongolia Jinggouzi distributed wind farm,10,Wind,2018,41.4648946,113.0641283
Gujarat (First Energy) hybrid wind farm,24,Wind,2023,22.7301,71.7953
Jiangsu Binhai Touzeng wind farm,86,Wind,2015,33.0001,120.0001
Inner Mongolia Zhalantun (China Nuclear) wind farm,200,Wind,2022,47.8522,123.1465
Karlitepe wind farm,35,Wind,2020,36.4581,30.1077
Akkus wind farm,12,Wind,2020,40.8555,36.9744
Hunan Tongdao Sanshengpo wind farm,44,Wind,2020,26.155,109.7785
Inner Mongolia Chayouhou Banner Huitengxile 5 - Wandequan wind farm,50,Wind,2015,43.2443,114.3252
Devbhumi Dwarka SECI-8 (CLP) wind farm,251,Wind,2023,22.2244,69.6734
Choshi (JWD) wind farm,14,Wind,2004,35.7136,140.7897
Shandong Weifang Shouguang wind farm,50,Wind,2011,37.2844,118.8706
Patan (Vena) wind farm,50,Wind,2015,24.0454,72.0445
Yunnan Fumin Baihuashan wind farm,48,Wind,2013,22.1932,113.5501
Shandong Qingyun Shangtang wind farm,30,Wind,2023,37.7052,117.4176
Xinjiang Hami Balikun Santanghu Third Area B wind farm,200,Wind,2016,42.4805,85.4633
Shandong Jinan Pingyin (Datang) wind farm,50,Wind,2012,36.2879,116.5439
Yunnan Eryuan Luopingshan wind farm,49,Wind,2011,26.0167,99.8667
Shandong Binzhou Zhanhua (Guohua) wind farm,50,Wind,2013,38.1032,118.1223
Gökdag wind farm,10,Wind,2018,41.1344,30.288
Shandong Qingdao Longxin wind farm,50,Wind,2012,37.3536,119.9165
Hizen South (JWE) wind farm,18,Wind,2008,33.4606,129.9617
Shandong Laizhou (China Light And Power) wind farm,50,Wind,2019,37.1954,120.1789
Jiangsu Yizheng Dayi wind farm,95,Wind,2020,33.0001,120.0001
Inner Mongolia Zhenglan Banner CGNPC Distributed wind farm,10,Wind,2022,42.19186552,115.9435162
Hebei Huailai wind farm,50,Wind,2014,40.3983,115.5914
Qinghai Delingha Gahai wind farm,100,Wind,2021,37.0825,95.4597
Periyapatti (GAIL) wind farm,26,Wind,2012,10.7565,77.2383
Saritepe (Akfen) wind farm,57,Wind,2016,37.1931,36.6847
Kiyiköy (Ece-Tur) wind farm,45,Wind,2015,41.5057,28.0157
